GTDB	MICROBE	MICR_NT_PLUS_COMPL_EUK	INVERTEBRATE	PLANT	VERTEBRATE_OTHER	VERTEBRATE_MAMMALIAN	NT	COMBINED
@NC_037295.1:-:5040192:5040256:64b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:-:8328126:8328171:45b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:-:21059659:21059709:50b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037303.1:+:974784:974822:38b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037302.1:-:11982712:11982769:57b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037297.1:+:9238044:9238094:50b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037290.1:-:9306423:9306456:33b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037289.1:+:14445011:14445074:63b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037289.1:-:22176957:22176987:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037292.1:+:16604640:16604699:59b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037294.1:+:3704272:3704307:35b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037296.1:-:96300:96337:37b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037296.1:+:6690373:6690403:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037295.1:+:14133021:14133062:41b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037296.1:-:5991732:5991768:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037302.1:+:12294133:12294170:37b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037292.1:-:13791260:13791298:38b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:-:19902184:19902233:49b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037287.1:-:12024382:12024430:48b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:+:17177199:17177271:72b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037291.1:+:13660580:13660615:35b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037287.1:-:9503826:9503871:45b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167896.1:-:101053:101093:40b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:+:9628856:9628913:57b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037300.1:-:12385965:12386041:76b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037292.1:-:17059807:17059851:44b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037292.1:-:1780587:1780630:43b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037295.1:+:9178776:9178813:37b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037291.1:+:14362804:14362856:52b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037293.1:+:12834933:12834979:46b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037285.1:-:16495986:16496044:58b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037289.1:+:10046268:10046305:37b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037290.1:+:19194666:19194736:70b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037303.1:-:11127121:11127157:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037287.1:+:16293174:16293222:48b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:+:50258227:50258259:32b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:-:49570093:49570143:50b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037286.1:+:20925740:20925789:49b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020167969.1:-:22962:23006:44b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037301.1:-:8652450:8652482:32b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037294.1:+:11736765:11736827:62b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:-:7701487:7701537:50b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037293.1:+:7126223:7126274:51b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037299.1:+:1893514:1893569:55b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037295.1:-:8264423:8264475:52b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167940.1:+:80317:80370:53b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:48441874:48441914:40b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037287.1:+:14673355:14673388:33b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:-:11375335:11375389:54b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037294.1:-:18800723:18800796:73b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037299.1:-:2421340:2421376:36b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037294.1:+:2406363:2406408:45b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:-:11275833:11275897:64b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037292.1:-:18877736:18877770:34b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167880.1:+:363989:364047:58b4-2/1	0	0	0	0	1	0	0	1	0
@NC_037299.1:-:7850956:7850990:34b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037295.1:+:15967461:15967520:59b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:-:226996:227027:31b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037287.1:-:12932238:12932274:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037286.1:+:11747013:11747066:53b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037292.1:+:4951655:4951699:44b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037294.1:-:21644590:21644635:45b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:45722794:45722857:63b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:+:9627043:9627081:38b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037296.1:+:1970562:1970597:35b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037295.1:+:16910455:16910491:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:-:1743796:1743827:31b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037298.1:+:15831923:15831966:43b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037286.1:+:18606367:18606400:33b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037296.1:+:10254161:10254199:38b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:+:24998065:24998102:37b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037297.1:-:1599722:1599762:40b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037287.1:+:7766975:7767026:51b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:+:3379914:3379960:46b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020167911.1:-:172524:172580:56b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037302.1:+:14769270:14769311:41b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037299.1:+:15102933:15102996:63b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037290.1:-:17135141:17135178:37b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037298.1:-:7886375:7886412:37b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037300.1:+:10402701:10402742:41b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:-:3503809:3503840:31b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037294.1:+:5761382:5761417:35b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020167889.1:-:26530:26560:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037297.1:-:3593727:3593759:32b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037286.1:-:10991311:10991342:31b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037297.1:+:829618:829671:53b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037288.1:+:5975264:5975309:45b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037289.1:-:10948032:10948099:67b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:34613177:34613212:35b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037301.1:-:11899070:11899126:56b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037285.1:-:26382035:26382065:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037287.1:-:17184126:17184168:42b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037294.1:+:19429715:19429775:60b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037289.1:+:7839839:7839871:32b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037302.1:+:14622687:14622747:60b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037300.1:-:2078171:2078222:51b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037298.1:+:16971361:16971392:31b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020167936.1:+:10803:10846:43b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037296.1:-:6552583:6552645:62b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037297.1:+:8958065:8958103:38b4-2/1	0	0	0	0	0	0	0	0	0
@NW_020168670.1:+:2961:3004:43b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037298.1:-:1013749:1013790:41b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:-:3513103:3513153:50b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037298.1:+:13265181:13265239:58b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:-:373366:373406:40b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037286.1:-:16367074:16367119:45b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037297.1:-:7064803:7064839:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037302.1:-:3857033:3857098:65b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037300.1:-:192433:192481:48b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037299.1:+:1053165:1053209:44b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037291.1:+:3415678:3415712:34b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037298.1:-:7485588:7485639:51b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037287.1:-:19351119:19351179:60b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:-:35779730:35779775:45b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037297.1:+:13117252:13117299:47b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037303.1:+:1059720:1059766:46b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:12029086:12029135:49b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037295.1:+:18215626:18215658:32b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037303.1:+:14339520:14339552:32b4-2/1	0	0	0	0	1	0	0	1	0
@NC_037292.1:+:17863742:17863789:47b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037288.1:-:4866346:4866390:44b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037295.1:+:10692113:10692158:45b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037294.1:-:14997719:14997768:49b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037302.1:+:599596:599644:48b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037302.1:+:10608512:10608558:46b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037298.1:+:6312987:6313020:33b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037302.1:-:4801713:4801759:46b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037286.1:-:4024948:4024991:43b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020167927.1:+:28231:28294:63b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037292.1:+:8764197:8764233:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037286.1:+:16357213:16357250:37b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037289.1:-:9015020:9015055:35b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:-:21941258:21941294:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037288.1:+:3607430:3607484:54b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037290.1:-:27804260:27804295:35b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037295.1:-:3457835:3457879:44b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037300.1:+:7226681:7226743:62b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:+:23001215:23001245:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037291.1:-:2556660:2556690:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037302.1:+:7086054:7086088:34b4-2/1	0	0	0	0	1	0	0	1	0
@NC_037287.1:-:16507977:16508018:41b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037290.1:-:1190997:1191027:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037289.1:-:13670761:13670804:43b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037286.1:-:22594606:22594639:33b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:43251379:43251411:32b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037296.1:-:11058867:11058903:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037286.1:-:8183800:8183835:35b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037294.1:-:4344156:4344193:37b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037288.1:+:19087482:19087520:38b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037288.1:-:21926989:21927051:62b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:42360158:42360215:57b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:+:34695293:34695331:38b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037296.1:-:3630098:3630146:48b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020167884.1:-:396773:396808:35b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037290.1:+:6567976:6568011:35b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037294.1:-:2215679:2215712:33b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:+:8716257:8716295:38b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037297.1:-:1532354:1532410:56b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037298.1:-:12663861:12663918:57b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037292.1:-:4239618:4239661:43b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037289.1:-:18420717:18420752:35b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037300.1:-:6545068:6545110:42b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037288.1:+:19669698:19669757:59b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037300.1:+:7410655:7410688:33b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037289.1:+:7608996:7609032:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037289.1:+:8015999:8016058:59b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037291.1:-:4476748:4476782:34b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037292.1:-:4587833:4587874:41b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037290.1:-:6596128:6596170:42b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037297.1:-:11708752:11708792:40b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037295.1:+:6787921:6787974:53b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037295.1:-:10396141:10396204:63b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037298.1:-:11823349:11823396:47b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037298.1:-:1769980:1770024:44b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037295.1:-:10308833:10308863:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037302.1:+:14341171:14341231:60b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037299.1:-:7431502:7431578:76b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037303.1:-:10494255:10494320:65b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:+:37378650:37378705:55b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:+:27146569:27146603:34b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037289.1:-:7779100:7779149:49b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037302.1:-:9029288:9029321:33b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037294.1:+:7420856:7420913:57b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:+:8324059:8324093:34b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037296.1:+:8977364:8977410:46b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037296.1:+:7315160:7315203:43b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037302.1:+:6509372:6509402:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037294.1:-:21663041:21663086:45b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037295.1:+:7918916:7918954:38b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037294.1:+:5763500:5763553:53b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:+:13486537:13486569:32b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167996.1:-:25466:25515:49b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167907.1:-:9467:9513:46b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037300.1:-:13919113:13919174:61b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037292.1:-:12812161:12812194:33b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037294.1:-:18851723:18851764:41b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037298.1:-:12026694:12026748:54b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037295.1:+:1734936:1734979:43b4-2/1	0	0	0	0	1	0	0	1	0
@NC_037295.1:-:2074093:2074129:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037301.1:+:11613693:11613747:54b4-2/1	0	0	0	0	1	0	0	0	0
@NW_020168428.1:-:2143:2184:41b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037285.1:+:46237094:46237147:53b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037287.1:-:14181218:14181260:42b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037297.1:-:9756867:9756906:39b4-2/1	0	0	0	0	1	0	0	1	0
@NC_037293.1:+:10704875:10704934:59b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037303.1:+:7443557:7443598:41b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037289.1:+:23098729:23098778:49b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037298.1:-:471271:471332:61b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037291.1:-:9237051:9237097:46b4-2/1	0	0	0	0	1	0	0	1	0
@NC_037287.1:+:19916809:19916862:53b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020168038.1:-:38885:38923:38b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:+:38472554:38472590:36b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037288.1:-:10293682:10293728:46b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037297.1:+:7886578:7886627:49b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037302.1:+:13991796:13991850:54b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167896.1:-:100775:100823:48b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:-:12551252:12551286:34b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037295.1:+:11567488:11567522:34b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037285.1:-:4955197:4955234:37b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037285.1:-:35953618:35953657:39b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037288.1:+:15152112:15152176:64b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037288.1:-:18895549:18895607:58b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037294.1:+:16580548:16580624:76b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:30003018:30003070:52b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037286.1:-:6778980:6779045:65b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167880.1:-:174917:174947:30b4-2/1	0	0	0	0	0	0	0	0	0
@NW_020167871.1:+:206374:206412:38b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037294.1:-:3556181:3556212:31b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037287.1:+:4022269:4022317:48b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037295.1:-:3348631:3348676:45b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037296.1:-:850598:850655:57b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:+:7874431:7874471:40b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037294.1:-:7744952:7744988:36b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037303.1:+:8139544:8139577:33b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037294.1:+:22392748:22392785:37b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:-:9737832:9737881:49b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037298.1:+:1756407:1756445:38b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037301.1:+:3357754:3357790:36b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037290.1:+:21008074:21008114:40b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037288.1:+:12000168:12000219:51b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020168153.1:-:2476:2536:60b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037287.1:-:2366488:2366543:55b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:40449782:40449835:53b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037301.1:+:3757500:3757550:50b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037298.1:+:13213784:13213817:33b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:-:37680342:37680385:43b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167870.1:+:880858:880895:37b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167880.1:+:86676:86725:49b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037291.1:-:9148722:9148776:54b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167942.1:-:28287:28320:33b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037289.1:-:25091341:25091377:36b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020167883.1:-:235010:235095:85b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037299.1:+:130810:130843:33b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020168400.1:-:12337:12373:36b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037298.1:+:8715803:8715833:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037285.1:+:30869823:30869863:40b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:+:20549503:20549537:34b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037303.1:-:14598140:14598181:41b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:26886147:26886181:34b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037302.1:+:7209021:7209067:46b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037285.1:-:1826837:1826872:35b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037302.1:+:3795319:3795378:59b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:+:27812068:27812116:48b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037287.1:+:2661453:2661483:30b4-2/1	0	0	0	0	0	0	0	0	0
@NW_020167953.1:+:84731:84775:44b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037292.1:+:11752844:11752885:41b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037286.1:-:7779837:7779898:61b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037288.1:-:7758663:7758712:49b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037290.1:-:18948850:18948895:45b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:+:3033013:3033046:33b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:7074136:7074175:39b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020167877.1:-:164093:164124:31b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020167962.1:-:63939:63976:37b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037295.1:+:8124609:8124654:45b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020168211.1:-:1406:1462:56b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037289.1:-:18894662:18894707:45b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037300.1:-:6862890:6862925:35b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037297.1:+:9895092:9895129:37b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037297.1:-:6062166:6062222:56b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037293.1:-:3476707:3476757:50b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037297.1:+:10494471:10494513:42b4-2/1	0	0	0	0	1	0	0	0	1
@NW_020167871.1:+:943650:943690:40b4-2/1	0	0	0	0	1	0	0	0	0
@NW_020168160.1:+:9193:9240:47b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:+:32067375:32067429:54b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037286.1:+:24568385:24568426:41b4-2/1	0	0	0	0	1	0	0	1	1
@NW_020167870.1:-:632959:633000:41b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037285.1:+:759993:760024:31b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:14066068:14066101:33b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:42383336:42383367:31b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037290.1:-:27321058:27321101:43b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:+:8287484:8287531:47b4-2/1	0	0	0	0	1	0	0	0	0
@NW_020167899.1:-:46637:46688:51b4-2/1	1	0	0	0	1	0	0	1	1
@NC_037285.1:+:35129534:35129614:80b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037302.1:+:4745900:4745940:40b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037285.1:-:33781134:33781198:64b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037286.1:+:4280818:4280870:52b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037290.1:-:23798985:23799038:53b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037296.1:+:7987258:7987304:46b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037303.1:-:14352659:14352697:38b4-2/1	0	0	0	0	1	0	0	1	0
@NC_037291.1:+:7130692:7130732:40b4-2/1	0	0	0	0	1	0	0	0	0
@NC_037286.1:-:11496702:11496747:45b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037298.1:+:6065560:6065620:60b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037286.1:+:20049301:20049331:30b4-2/1	0	0	0	0	0	0	0	0	0
@NC_037303.1:-:8226439:8226480:41b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037286.1:-:16386702:16386754:52b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037303.1:+:7115472:7115506:34b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037295.1:-:6052686:6052737:51b4-2/1	0	0	0	0	1	0	0	0	1
@NC_037294.1:+:5256820:5256855:35b4-2/1	0	0	0	0	1	0	0	1	1
@NC_037303.1:-:13909979:13910026:47b4-2/1	0	0	0	0	1	0	0	1	0
@NC_037286.1:+:2703437:2703492:55b4-2/1	0	0	0	0	1	0	0	0	1
